668,40.27379,77.06205,38.04657
669,40.32832,77.19894,38.09424
670,40.38895,77.30723,38.15143
671,40.44958,77.43116,38.20863
672,40.38895,77.51695,38.13237
673,40.44348,77.61571,38.18003
674,40.51364,77.73010,38.24676
675,40.55863,77.87652,38.30396
676,40.63833,77.98481,38.37068
677,40.68332,78.10874,38.41835
678,40.76301,78.20750,38.45991
679,40.80801,78.32532,38.52664
680,40.87817,78.44925,38.57430
681,40.94223,78.53847,38.65056
682,40.98722,78.66240,38.70776
683,41.04785,78.78976,38.75542
684,41.11801,78.93275,38.82215
685,41.17254,79.00291,38.86982
686,41.22707,79.12073,38.91748
687,41.30676,79.24466,38.98421
688,41.47644,79.43874,39.16876
689,41.53707,79.53750,39.23549
690,41.61066,79.65190,39.28316
691,41.67129,79.76019,39.34035
692,41.71628,79.88411,39.39755
693,41.76128,80.02100,39.46428
694,41.83144,80.12586,39.52147
695,41.89550,80.22462,39.57867
696,41.94049,80.36151,39.63587
697,42.01065,80.44730,39.69306
698,42.06518,80.58419,39.74073
699,42.14487,80.68905,39.79792
700,42.18034,80.79735,39.84902
701,42.25050,80.91174,39.90621
702,42.32066,81.05816,39.96341
703,42.37519,81.13785,40.02061
704,42.33019,81.14739,39.94434
705,42.37519,81.26178,40.00154
706,42.43924,81.37007,40.04920
707,42.50941,81.49400,40.12547
708,42.55440,81.60229,40.18266
709,42.63409,81.72621,40.23986
710,42.67909,81.83450,40.29705
711,42.74925,81.94890,40.34472
712,42.79424,82.05719,40.41145
713,42.86440,82.19408,40.47818
714,42.90940,82.28941,40.50067
715,42.96393,82.44536,40.57693
716,43.05315,82.55022,40.63413
717,43.07908,82.66804,40.68179
718,43.13971,82.75727,40.72946
719,43.20377,82.89073,40.80572
720,43.39252,83.12295,40.99637
721,43.46268,83.25984,41.06310
722,43.51377,83.33953,41.10123
723,43.57783,83.46345,41.15843
724,43.63236,83.58128,41.20953
725,43.69299,83.70520,41.26672
726,43.74751,83.83256,41.32392
727,43.81767,83.92179,41.39065
728,43.87220,84.06478,41.43831
729,43.93283,84.16354,41.49551
730,43.98736,84.30653,41.55270
731,44.04188,84.40529,41.62896
732,44.13111,84.51968,41.66710
733,44.17267,84.62797,41.75289
734,44.22720,84.75533,41.78149
735,44.29736,84.86019,41.84822
736,44.35532,84.93988,41.89931
737,44.42548,85.08287,41.96604
738,44.48954,85.18163,42.01370
739,44.54674,85.29945,42.08043
740,44.59173,85.40431,42.13763
741,44.64626,85.52824,42.17576
742,44.71032,85.66513,42.24249
743,44.78048,85.76389,42.29969
744,44.83501,85.89735,42.38548
745,44.90517,85.97704,42.41408
746,44.96579,86.10096,42.49034
747,45.02032,86.22832,42.52237
748,45.07142,86.33661,42.60816
749,45.14501,86.46054,42.64630
750,45.19954,86.55930,42.69396
751,45.26970,86.71182,42.77022
752,45.33376,86.83918,42.80835
753,45.36922,86.92497,42.88461
754,45.43938,87.03326,42.92274
755,45.50344,87.14156,42.99901
756,45.57360,87.27501,43.03714
757,45.62470,87.38330,43.09433
758,45.67922,87.52630,43.17059
759,45.73375,87.63459,43.23732
760,45.80391,87.73335,43.25982
761,45.85844,87.85727,43.31702
762,45.92860,87.95603,43.37421
763,45.97359,88.05136,43.43141
764,46.04375,88.18825,43.47907
765,46.09828,88.31217,43.56487
766,46.16234,88.42046,43.60300
767,46.22297,88.54782,43.66019
768,46.14938,88.37280,43.57440
769,46.23250,88.48719,43.63160
770,46.27406,88.64315,43.69833
771,46.33812,88.73847,43.75552
772,46.38312,88.84677,43.82225
773,46.46281,88.96459,43.86991
774,46.51391,89.06945,43.91148
775,46.58750,89.19681,43.97821
776,46.64203,89.30510,44.02587
777,46.71219,89.42902,44.08307
778,46.75718,89.54685,44.14979
779,46.83077,89.67077,44.20699
780,46.87844,89.77907,44.25465
781,46.94593,89.87439,44.32138
782,46.99702,89.99222,44.37858
783,47.06719,90.11614,44.43578
784,47.24640,90.50775,44.62033
785,47.30093,90.61261,44.67753
786,47.37109,90.73043,44.74425
787,47.41608,90.84482,44.79192
788,47.47061,90.95311,44.85865
789,47.54077,91.10564,44.91584
790,47.60140,91.21393,44.97304
